molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,sd_pchembl,n_measurements,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name,inchi_key
CHEMBL90585,,O=C1/C(=C/c2ccncc2)CCc2ccccc21,IC50,=,8806.8825,nM,5.08,0.1809,4,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,BMJBYWJCQGXHFI-SDNWHVSQSA-N
CHEMBL1629805,,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,159.4425,nM,6.94,0.4272,4,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,UGCIHWZOIVCJGP-BGJMDTOESA-N
CHEMBL433728,,c1ccc2c(c1)CCC1C(c3ccsc3)C21,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,LFQRCKYTAFAFTL-UHFFFAOYSA-N
CHEMBL38877,,CCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,31000.0,nM,4.51,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,FDOHSFHXHVBARL-UHFFFAOYSA-N
CHEMBL169449,,O=C1c2ccccc2CCC1C(O)c1cnccn1,IC50,>,250000.0,nM,,,1,CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,JESMDNSOILZYSB-UHFFFAOYSA-N
CHEMBL39275,,CCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,40000.0,nM,4.40,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,ADGORZBWFVODME-UHFFFAOYSA-N
CHEMBL39513,,CCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,21000.0,nM,4.68,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,FCSXXRSPBWTXQA-UHFFFAOYSA-N
CHEMBL2112738,,CC(=O)O[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,11000.0,nM,4.96,0.0000,1,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,VSJZHRQZVXIRAK-MGURBANRSA-N
CHEMBL289116,ROGLETIMIDE,CCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,20000.0000,nM,4.88,0.4856,3,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,QXKJWHWUDVQATH-UHFFFAOYSA-N
CHEMBL39782,,CCC1(c2ccncc2)CCC(=O)N(C)C1=O,IC50,=,30000.0,nM,4.52,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,OARDVZKLHOPQIH-UHFFFAOYSA-N
CHEMBL304903,,c1ccc2c(c1)CCC1C(c3ccncc3)C21,IC50,=,308.2767,nM,6.53,0.1732,3,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,KNIGVLQBCXKAGG-UHFFFAOYSA-N
CHEMBL488,AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,IC50,=,67104369644.5826,nM,5.03,0.5334,42,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,ROBVIMPUHSLWNV-UHFFFAOYSA-N
CHEMBL168434,,O=C1/C(=C/c2c[nH]cn2)CCc2ccccc21,IC50,=,260.0100,nM,6.58,0.0000,2,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,SEHNFQNDEFTGRO-YRNVUSSQSA-N
CHEMBL352645,,c1ccc2c(c1)CCC1C(c3c[nH]cn3)C21,IC50,=,599.8950,nM,6.22,0.0000,2,CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,JRSOAPYTPOYVTE-UHFFFAOYSA-N
CHEMBL2112739,,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1000.0000,nM,6.00,0.0000,2,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,WJINZNWBMZDWPK-ZYVPZICASA-N
CHEMBL440930,,c1cncc(C2C3CCc4ccccc4C32)c1,IC50,=,13000.8500,nM,4.89,0.0000,2,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,QRKOWDMRFAGLGC-UHFFFAOYSA-N
CHEMBL1630274,,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,30.9900,nM,7.51,0.0000,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,HGXZNIOSVPOXRE-HDOZPKFNSA-N
CHEMBL1629804,,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,194.3400,nM,7.25,1.4873,8,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,MNOAOFLIFDRILH-QAGGRKNESA-N
CHEMBL39661,,CCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,3900.0000,nM,5.64,0.5437,4,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,OORIPAIYDLQOTG-UHFFFAOYSA-N
CHEMBL38550,,CCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,3000.0,nM,5.52,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,UKFMQDIPIHONSO-UHFFFAOYSA-N
CHEMBL39152,,CCCCCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,3600.0,nM,5.44,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,OMXBJJLSIPHZKY-UHFFFAOYSA-N
CHEMBL166789,,c1ccc(C2C3CCc4ccccc4C32)nc1,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,JHBQXWSFWPQARO-UHFFFAOYSA-N
CHEMBL3349856,,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,859.5050,nM,6.07,0.0000,2,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,UTCSOFZAESZNST-DQXCSHPPSA-N
CHEMBL1630275,,CO[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,150000.0,nM,,,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,XYTIMWXLVRWAHO-FHSQRROHSA-N
CHEMBL1630267,,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,939.9067,nM,6.03,0.0000,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,FITTWLFIFVRTBR-ZEHJPDPISA-N
CHEMBL38439,,CCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,1500.0,nM,5.82,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,VUERBXKAPXEVRA-UHFFFAOYSA-N
CHEMBL38510,,CC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,245000.0,nM,,,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,LCPRNUDICYLXER-UHFFFAOYSA-N
CHEMBL415753,,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,IC50,=,17994.3550,nM,4.75,0.0000,2,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,VYLLEPDOPRKCHB-PKNBQFBNSA-N
CHEMBL3349864,,C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,279.9500,nM,6.55,0.0000,2,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,UTCSOFZAESZNST-BMSLSITRSA-N
CHEMBL1629806,,C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,190.0367,nM,6.72,0.0000,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,UPJODXGWEXHPEK-BMSLSITRSA-N
CHEMBL169664,,O=C1c2ccccc2CCC1C(O)c1cccnn1,IC50,>,250000.0,nM,,,1,CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,ROULODVOSXNBOK-UHFFFAOYSA-N
CHEMBL168762,,O=C1c2ccccc2CCC1C(O)c1ccnnc1,IC50,>,250000.0,nM,,,1,CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,HEXXQXPBBNSYQW-UHFFFAOYSA-N
CHEMBL275594,,CCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,6000.0,nM,5.22,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,LSOQIQVRFHAIKM-UHFFFAOYSA-N
CHEMBL39781,,CCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,385000.0,nM,,,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,LIHJTOHHFXKHPK-UHFFFAOYSA-N
CHEMBL413344,,O=C1/C(=C/c2cnccn2)CCc2ccccc21,IC50,=,38009.4700,nM,4.42,0.0000,2,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,IOSPZARVJVZJGA-FMIVXFBMSA-N
CHEMBL168444,,O=C1c2ccccc2CCC1C(O)c1ccncn1,IC50,=,26988.6950,nM,4.57,0.0000,2,CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,QSUQBHJIRSEQES-UHFFFAOYSA-N
CHEMBL288712,,CCCCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,2500.0,nM,5.60,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,CZNRVRXRMZJCIX-UHFFFAOYSA-N
CHEMBL169086,,O=C1/C(=C/c2cncs2)CCc2ccccc21,IC50,=,1099.5050,nM,5.96,0.0000,2,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,SKXWCPVLXHAWNA-YRNVUSSQSA-N
CHEMBL168700,,c1ccc(C2C3CCc4ccccc4C32)cc1,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,NPAIOWALHYRYQL-UHFFFAOYSA-N
CHEMBL355681,,Nc1ncc(/C=C2\CCc3ccccc3C2=O)s1,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,ZFYFUMAODCHFDN-JXMROGBWSA-N
CHEMBL289766,,CCCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,2400.0,nM,5.62,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,SUYHSALFGXTCQO-UHFFFAOYSA-N
CHEMBL1630266,,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,1266.5300,nM,5.90,0.0866,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,FITTWLFIFVRTBR-HDOZPKFNSA-N
CHEMBL2111917,,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,699.9200,nM,6.16,0.0000,2,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,WJINZNWBMZDWPK-YBKKEEBTSA-N
CHEMBL39840,,CCCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,IC50,=,10000.0,nM,5.00,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,SXTLDMNRUOLZME-UHFFFAOYSA-N
CHEMBL424203,,O=C1/C(=C/c2ccccn2)CCc2ccccc21,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,ZXFHIHFMBOWHPB-ACCUITESSA-N
CHEMBL1630911,,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,6900.6000,nM,5.16,0.0000,4,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,VHEGBHRCHSDJHJ-BGJMDTOESA-N
CHEMBL40125,,CCCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,4000.0,nM,5.40,0.0000,1,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,OBNLIUMWVZVGID-UHFFFAOYSA-N
CHEMBL28689,,O=C1/C(=C/c2ccccc2)CCc2ccccc21,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,JNRAEZULKWNOQO-NTCAYCPXSA-N
CHEMBL166974,,O=C1/C(=C/c2ccsc2)CCc2ccccc21,IC50,>,250000.0,nM,,,1,CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,CHEMBL1129578,J Med Chem,1996,CHEMBL1978,Aromatase,JCQSAWCIZPUUBS-UKTHLTGXSA-N
CHEMBL2311169,,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,666.9233,nM,6.18,0.0058,3,CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,CHEMBL1134295,J Med Chem,2001,CHEMBL1978,Aromatase,AFGDPPHTYUQKOF-QAGGRKNESA-N
CHEMBL38472,,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,IC50,=,465.0000,nM,6.35,0.1838,2,CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,CHEMBL1123885,J Med Chem,1987,CHEMBL1978,Aromatase,MXNNUYDUWHPTRU-UHFFFAOYSA-N
CHEMBL276140,,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,IC50,>,100000.0,nM,,,1,CHEMBL664327,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,CHEMBL1130195,J Med Chem,1997,CHEMBL1978,Aromatase,OQZOXHCRSXYSPM-UHFFFAOYSA-N
CHEMBL297784,,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,IC50,>,100000.0,nM,,,1,CHEMBL664325,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,CHEMBL1130195,J Med Chem,1997,CHEMBL1978,Aromatase,QJQORSLQNXDVGE-UHFFFAOYSA-N
CHEMBL14563,SB-242084,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,IC50,>,100000.0,nM,,,1,CHEMBL664327,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,CHEMBL1130195,J Med Chem,1997,CHEMBL1978,Aromatase,GIUZEIJUFOPTMR-UHFFFAOYSA-N
CHEMBL274318,FLAVANONE,O=C1CC(c2ccccc2)Oc2ccccc21,IC50,=,17260.7680,nM,4.83,0.2780,5,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,ZONYXWQDUYMKFB-UHFFFAOYSA-N
CHEMBL113739,,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,IC50,=,187.5,nM,6.73,0.0000,1,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1130177,J Med Chem,1997,CHEMBL1978,Aromatase,ZDNIEANTSDNRKV-QYNFTHNESA-N
CHEMBL113121,,C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,IC50,=,176.0,nM,6.75,0.0000,1,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1130177,J Med Chem,1997,CHEMBL1978,Aromatase,GFGIGWKDEBZVMT-XVYLWALFSA-N
CHEMBL10137,,COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O,IC50,=,620.0000,nM,6.21,0.0000,2,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,QMWQUOJVPMTHBL-UYRXBGFRSA-N
CHEMBL10072,,O=C1/C(=C\c2ccncc2)C(c2ccccc2)Oc2ccccc21,IC50,=,3300.0,nM,5.48,0.0000,1,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,YQBABXZFWNTIHJ-NBVRZTHBSA-N
CHEMBL113082,,C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,IC50,=,31.0,nM,7.51,0.0000,1,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1130177,J Med Chem,1997,CHEMBL1978,Aromatase,GFGIGWKDEBZVMT-XTORZRHISA-N
CHEMBL9687,,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,IC50,=,26088.1525,nM,4.85,0.5050,4,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,VYESEQLQFXUROZ-UHFFFAOYSA-N
CHEMBL10026,,O=C1/C(=C/c2ccncc2)C(c2ccccc2)Oc2ccccc21,IC50,=,800.0000,nM,6.10,0.0000,2,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,YQBABXZFWNTIHJ-JXAWBTAJSA-N
CHEMBL2105261,PLOMESTANE,C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,528.1000,nM,6.62,0.8839,2,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1130177,J Med Chem,1997,CHEMBL1978,Aromatase,JKPDEYAOCSQBSZ-OEUJLIAZSA-N
CHEMBL109211,,C#CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,IC50,=,275.0,nM,6.56,0.0000,1,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1130177,J Med Chem,1997,CHEMBL1978,Aromatase,ZDNIEANTSDNRKV-OYIOTATGSA-N
CHEMBL267508,,COc1ccc2c(c1)OC(c1ccccc1)/C(=C/c1ccncc1)C2=O,IC50,=,1600.0,nM,5.80,0.0000,1,CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,CHEMBL1135267,Bioorg Med Chem Lett,2002,CHEMBL1978,Aromatase,QMWQUOJVPMTHBL-CPNJWEJPSA-N
CHEMBL27879,,CCCCCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,IC50,=,225.0,nM,6.65,0.0000,1,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,DDJKKIKJQNRBPR-UHFFFAOYSA-N
CHEMBL27386,,Nc1ccc([C@@]23C[C@@H]2C(=O)NC3=O)cc1,IC50,=,1000.0,nM,6.00,0.0000,1,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,SGGCPUGLXWOPAP-KCJUWKMLSA-N
CHEMBL287574,,Nc1ccc(C23CC2C(=O)NC3=O)cc1,IC50,=,7697.5150,nM,5.21,0.3738,4,CHEMBL663243,In vitro inhibition of human placental Cytochrome P450 19A1 aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,SGGCPUGLXWOPAP-UHFFFAOYSA-N
CHEMBL281947,,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,IC50,=,235.4000,nM,7.16,0.9173,5,CHEMBL645587,In vitro inhibition of cytochrome P450 19A1 Aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,WUHIUYRMTKSZGJ-UHFFFAOYSA-N
CHEMBL26543,,Nc1ccc(C23CC(C2)C(=O)NC3=O)cc1,IC50,=,1999.9300,nM,5.70,0.0000,2,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,CZWGXZRCYVSEOA-UHFFFAOYSA-N
CHEMBL27546,,Nc1ccc(C23CC(C2)C(=O)N(CC2CCCCC2)C3=O)cc1,IC50,=,97.0,nM,7.01,0.0000,1,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,IQGZMZUNSFBLQG-UHFFFAOYSA-N
CHEMBL286506,,CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,IC50,=,61.9700,nM,7.21,0.0000,2,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,RWCVLZIBZTWEBQ-UHFFFAOYSA-N
CHEMBL26651,,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,IC50,=,83.2300,nM,7.16,0.3380,4,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,FTLSXSJMDCNPAK-UHFFFAOYSA-N
CHEMBL27591,,CCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,IC50,=,30.9850,nM,7.51,0.0000,2,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,MWUFKSYPXUMCMD-UHFFFAOYSA-N
CHEMBL28173,,CCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,IC50,=,48.9900,nM,7.31,0.0000,2,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,KPTBBDJCFJAIDL-UHFFFAOYSA-N
CHEMBL28290,,COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,IC50,=,239.9400,nM,6.62,0.0000,2,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,BAWVIQDXAVWARG-UHFFFAOYSA-N
CHEMBL27467,,Nc1ccc(C23CC(C2)C(=O)N(C2CCCCC2)C3=O)cc1,IC50,=,32.0000,nM,7.65,0.4215,3,CHEMBL661153,In vitro inhibition of human placental Cytochrome P450 19A aromatase,B,CHEMBL1125660,J Med Chem,1991,CHEMBL1978,Aromatase,QQMGXUVJMQNZGE-UHFFFAOYSA-N
