molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,sd_pchembl,n_measurements,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name,inchi_key,bioactivity_class
CHEMBL5417624,,N#Cc1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,IC50,=,140.93,nM,6.85,0.0000,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,GHHODHJMCKHSQV-UHFFFAOYSA-N,intermediate
CHEMBL5439256,,CCn1cc(C(Cc2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,IC50,=,963.83,nM,6.02,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,SNOOQPTURNZWHV-UHFFFAOYSA-N,intermediate
CHEMBL5413476,,CCn1cc(C(Cc2ccc(Cl)cc2Cl)n2ccnc2)c2cc(Br)ccc21,IC50,=,622.3,nM,6.21,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,OBJWLIJRGNASTF-UHFFFAOYSA-N,intermediate
CHEMBL5408745,,Clc1ccccc1CC(c1cn(Cc2ccccc2Cl)c2ccc(Br)cc12)n1ccnn1,IC50,=,979.49,nM,6.01,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,DNWLHTWBDIDYER-UHFFFAOYSA-N,intermediate
CHEMBL5426878,,Fc1ccc(CC(c2cn(Cc3ccc(F)cc3)c3ccc(Br)cc23)n2ccnn2)cc1,IC50,=,7095.78,nM,5.15,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,DJGCPOIOFNAQSA-UHFFFAOYSA-N,inactive
CHEMBL5403912,,Fc1ccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,IC50,=,26.3,nM,7.58,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,FCUFGTSUWLZNGY-UHFFFAOYSA-N,active
CHEMBL5440983,,Clc1ccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,IC50,=,15.31,nM,7.82,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,OGBBPAKPBGNQSP-UHFFFAOYSA-N,active
CHEMBL5425929,,Clc1cccc(CC(c2ccc3[nH]ccc3c2)n2ccnc2)c1,IC50,=,29.72,nM,7.53,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,YFOPFROIROIJNB-UHFFFAOYSA-N,active
CHEMBL5416003,,Cn1ccc2cc(C(Cc3ccc(Br)cc3)n3ccnc3)ccc21,IC50,=,23.71,nM,7.62,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,XTSSQWFEJZYEKH-UHFFFAOYSA-N,active
CHEMBL5408823,,N#Cc1ccc(CC(c2ccc3cc[nH]c3c2)n2ccnc2)cc1,IC50,=,11.51,nM,7.94,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,NHBTXRXLSFVJLY-UHFFFAOYSA-N,active
CHEMBL5400406,,N#Cc1ccc(CC(c2ccc3cc[nH]c3c2)n2ccnn2)cc1,IC50,=,93.76,nM,7.03,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,VYUZVWFVNVXVGJ-UHFFFAOYSA-N,active
CHEMBL5410695,,N#Cc1ccc(CC(c2cccc3[nH]ccc23)n2ccnc2)cc1,IC50,=,18.71,nM,7.73,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,FMQXQLYBSZEIPP-UHFFFAOYSA-N,active
CHEMBL5411570,,N#Cc1ccc(CC(c2cccc3[nH]ccc23)n2ccnn2)cc1,IC50,=,1621.81,nM,5.79,0.0000,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,RIGHSXXQAUNCOB-UHFFFAOYSA-N,inactive
CHEMBL5438740,,CCn1c(C(Cc2ccc(F)cc2)n2ccnn2)c(C)c2cc(Br)ccc21,IC50,=,3459.39,nM,5.46,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,HURVCSZEPAUJPD-UHFFFAOYSA-N,inactive
CHEMBL5437093,,CCn1c(C(Cc2ccccc2)n2ccnc2)c(C)c2cc(Br)ccc21,IC50,=,419.76,nM,6.38,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,DEYRJIQMMPKVSI-UHFFFAOYSA-N,intermediate
CHEMBL5431946,,CCn1c(C(Cc2ccccc2)n2ccnn2)c(C)c2cc(Br)ccc21,IC50,=,3273.41,nM,5.49,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ANZMRDBCZJAHTQ-UHFFFAOYSA-N,inactive
CHEMBL5416993,,CCn1c(C(Cc2cccc(Cl)c2)n2ccnc2)c(C)c2cc(Br)ccc21,IC50,=,939.72,nM,6.03,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KCELZTLBFIFJKA-UHFFFAOYSA-N,intermediate
CHEMBL5436084,,CCn1c(C(Cc2cccc(Cl)c2)n2ccnn2)c(C)c2cc(Br)ccc21,IC50,=,17498.47,nM,4.76,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,DAUHCJSCWZFRBB-UHFFFAOYSA-N,inactive
CHEMBL5432961,,CCn1c(C(Cc2ccc(Cl)cc2)n2ccnc2)c(C)c2cc(Br)ccc21,IC50,=,410.2,nM,6.39,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,MZLKXADTQWNIOG-UHFFFAOYSA-N,intermediate
CHEMBL5416291,,CCn1c(C(Cc2ccc(Cl)cc2)n2ccnn2)c(C)c2cc(Br)ccc21,IC50,=,1879.32,nM,5.73,0.0000,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KMKARTCUVJTAET-UHFFFAOYSA-N,inactive
